customer_id,age,income,credit_score,account_balance,transaction_count,days_since_last_transaction,customer_segment,region,product_interest,registration_date,email_domain,phone_verified,marketing_opt_in,customer_feedback,churn
328,37,82415.36046934548,537.0,622.5243663754843,12,9.205609519806442,Standard,South,Cards,2021-04-22 21:32:58.378378376,gmail.com,False,False,"Poor customer support, disappointed.",0
329,77,62347.7961944065,403.0,2980.8714192785947,6,29.785324908221963,Basic,North,Loans,2021-04-24 08:37:28.648648648,outlook.com,True,False,"Great service, very satisfied!",0
330,76,25996.600071967816,509.0,4737.077489044118,8,2.945326987384544,Basic,Central,Cards,2021-04-25 19:41:58.918918920,company.com,True,True,Love the new mobile app features!,0
331,53,29110.10507200243,767.0,1198.1752625841068,9,4.096279593734663,Basic,Central,Insurance,2021-04-27 06:46:29.189189184,gmail.com,True,True,Excellent products and fast delivery!,0
332,36,45552.10560224315,753.0,13989.089262959698,13,15.928940802613063,Basic,West,Cards,2021-04-28 17:50:59.459459456,company.com,True,True,"Average experience, could be better.",0
333,43,55946.13957699645,567.0,33.522773023630776,13,17.578863227175297,Premium,South,Cards,2021-04-30 04:55:29.729729728,gmail.com,True,False,"Great service, very satisfied!",0
334,20,62455.99662927844,685.0,7398.653821341,11,5.279685294697243,Basic,Central,Cards,2021-05-01 16:00:00.000000000,gmail.com,True,False,"Poor customer support, disappointed.",0
335,36,69003.56959057135,686.0,4906.87727116819,15,9.022962438283953,Standard,East,Loans,2021-05-03 03:04:30.270270272,outlook.com,True,False,"Average experience, could be better.",0
336,37,60791.448128002856,558.0,2338.469901079977,13,10.5352792629588,Basic,East,Insurance,2021-05-04 14:09:00.540540536,gmail.com,False,True,"Average experience, could be better.",0
337,49,76934.91957281991,582.0,259.04052604377324,11,5.987578165513502,Standard,East,Insurance,2021-05-06 01:13:30.810810808,yahoo.com,False,True,Customer service was helpful and friendly.,0
338,24,52535.863193609395,339.0,4937.410964555027,8,4.174825461578542,Basic,North,Investment,2021-05-07 12:18:01.081081080,outlook.com,False,True,Overall positive experience.,0
339,69,34807.212390435554,785.0,2435.6554549348484,8,2.4281558659660516,Standard,North,Investment,2021-05-08 23:22:31.351351352,yahoo.com,True,False,Love the new mobile app features!,0
340,58,49932.98260682053,519.0,13765.274923159432,12,7.611107980078119,Standard,East,Insurance,2021-05-10 10:27:01.621621624,company.com,True,True,Customer service was helpful and friendly.,0
341,50,48620.38679308416,428.0,3904.3221227819618,7,14.604696361017535,Premium,West,Cards,2021-05-11 21:31:31.891891888,company.com,True,True,"Poor customer support, disappointed.",0
342,57,20000.0,819.0,14038.096869490542,4,14.601118938787998,Standard,West,Cards,2021-05-13 08:36:02.162162160,gmail.com,True,True,"Poor customer support, disappointed.",0
343,56,38772.66281808683,559.0,1245.408357449506,5,3.93654584865343,Basic,North,Cards,2021-05-14 19:40:32.432432432,gmail.com,True,True,Website is hard to navigate.,0
344,35,56284.07465900901,665.0,6468.1367272476955,14,4.423910118334856,Basic,East,Loans,2021-05-16 06:45:02.702702704,yahoo.com,True,False,"Great service, very satisfied!",0
345,57,41515.68869576428,843.0,4801.85343123515,5,14.503839634434012,Standard,West,Cards,2021-05-17 17:49:32.972972968,yahoo.com,True,True,"Great service, very satisfied!",0
346,18,,823.0,6724.000975548767,11,20.488843366299875,Premium,North,Loans,2021-05-19 04:54:03.243243240,yahoo.com,True,True,Website is hard to navigate.,0
347,28,68227.52391609128,315.0,1208.2427373147905,8,6.851044287914048,Basic,East,Insurance,2021-05-20 15:58:33.513513512,company.com,True,True,Billing issues need to be resolved.,0
348,45,31669.08350449121,428.0,5468.0418892578355,18,11.926988103161156,Basic,South,Cards,2021-05-22 03:03:03.783783784,yahoo.com,True,False,Not happy with the pricing structure.,0
349,74,64232.45300941646,408.0,3446.178133922705,5,5.721004247222851,Basic,East,Cards,2021-05-23 14:07:34.054054056,outlook.com,True,True,Would recommend to others.,0
350,42,23345.110584234306,832.0,6789.9919719534855,13,22.140376905637673,Basic,East,Investment,2021-05-25 01:12:04.324324320,outlook.com,False,True,"Great service, very satisfied!",0
351,67,105215.23871452367,568.0,1980.3814378656589,11,11.135738155661352,Basic,Central,Insurance,2021-05-26 12:16:34.594594592,company.com,True,True,Not happy with the pricing structure.,0
352,40,45686.289461974855,461.0,11038.967304664218,11,11.94820527472966,Standard,Central,Cards,2021-05-27 23:21:04.864864864,yahoo.com,True,True,Would recommend to others.,0
353,48,43534.694214078874,559.0,440.33957252448533,10,11.527054985204838,Basic,South,Loans,2021-05-29 10:25:35.135135136,yahoo.com,True,False,"Great service, very satisfied!",0
354,47,72861.31805779837,401.0,8230.232489397988,16,8.63012010668448,Standard,South,Insurance,2021-05-30 21:30:05.405405400,gmail.com,True,True,Overall positive experience.,0
355,59,41625.90318387102,805.0,9877.917299897657,10,9.313194952240133,Basic,East,Investment,2021-06-01 08:34:35.675675672,outlook.com,True,False,Account management is confusing.,0
356,52,79098.55616651333,546.0,8498.244140651479,15,17.96046987714392,Basic,West,Insurance,2021-06-02 19:39:05.945945944,company.com,False,True,Billing issues need to be resolved.,0
357,24,57431.87660973053,836.0,3594.647474481515,8,4.322403562736243,Premium,South,Loans,2021-06-04 06:43:36.216216216,yahoo.com,False,False,Excellent products and fast delivery!,0
358,77,47632.04198907541,430.0,2884.6934083435253,11,9.062481303178625,Standard,East,Investment,2021-06-05 17:48:06.486486488,gmail.com,True,False,Billing issues need to be resolved.,0
359,33,45499.88193259249,652.0,27946.40612403317,8,6.607113517330684,Premium,North,Loans,2021-06-07 04:52:36.756756752,company.com,True,True,"Poor customer support, disappointed.",0
360,43,74151.84340860523,495.0,1301.4497695817483,8,15.07200784237668,Premium,Central,Insurance,2021-06-08 15:57:07.027027024,company.com,True,False,Website is hard to navigate.,0
361,65,54609.74429207006,,3957.9469248199093,7,12.010722796035099,Standard,West,Investment,2021-06-10 03:01:37.297297296,outlook.com,True,True,Account management is confusing.,0
362,74,58646.1746238154,526.0,5553.558845991743,11,4.741974460475315,Basic,East,Loans,2021-06-11 14:06:07.567567568,yahoo.com,False,True,"Poor customer support, disappointed.",0
363,69,60820.037452072575,775.0,6034.345570614285,15,8.754170248983641,Premium,North,Insurance,2021-06-13 01:10:37.837837840,company.com,True,True,Account management is confusing.,0
364,77,52658.72370445382,776.0,1140.935403633158,3,6.50680804037406,Standard,Central,Loans,2021-06-14 12:15:08.108108104,gmail.com,False,True,Excellent products and fast delivery!,0
365,66,60397.444526999665,564.0,5306.497149538753,10,8.136595453174868,Basic,North,Cards,2021-06-15 23:19:38.378378376,gmail.com,True,False,Customer service was helpful and friendly.,0
366,19,47633.53154638019,671.0,8528.906207003134,6,4.644501117546892,Basic,East,Insurance,2021-06-17 10:24:08.648648648,company.com,True,True,"Poor customer support, disappointed.",0
367,18,49003.82736346848,785.0,256.56424563641195,9,4.881972386123015,Standard,South,Investment,2021-06-18 21:28:38.918918920,gmail.com,True,False,"Poor customer support, disappointed.",0
368,65,27617.70143946583,,12124.966792318193,9,2.3588362351009353,Basic,Central,Investment,2021-06-20 08:33:09.189189184,company.com,True,True,"Poor customer support, disappointed.",0
369,79,55955.205018367946,510.0,149.74027395025482,9,4.757917034510525,Standard,North,Cards,2021-06-21 19:37:39.459459456,gmail.com,True,True,"Average experience, could be better.",0
370,29,20000.0,676.0,2200.057866406487,10,17.45224348836666,Premium,South,Loans,2021-06-23 06:42:09.729729728,company.com,True,False,Not happy with the pricing structure.,1
371,22,,694.0,79.69779360392226,9,18.365872665293846,Premium,West,Loans,2021-06-24 17:46:40.000000000,company.com,True,False,Billing issues need to be resolved.,0
372,54,44387.67967670371,749.0,401.416679366967,12,4.059030692071443,Premium,East,Investment,2021-06-26 04:51:10.270270272,company.com,True,False,Customer service was helpful and friendly.,0
373,49,57491.70218901956,663.0,12105.057719367533,8,1.0961186299454957,Standard,East,Loans,2021-06-27 15:55:40.540540536,gmail.com,True,False,Account management is confusing.,0
374,76,29023.433318366482,756.0,2191.4460958775976,16,4.127480173679387,Basic,Central,Insurance,2021-06-29 03:00:10.810810808,company.com,True,False,Billing issues need to be resolved.,1
375,72,20000.0,525.0,2764.9398935578433,12,5.954174890082708,Basic,North,Insurance,2021-06-30 14:04:41.081081080,outlook.com,True,True,Overall positive experience.,0
376,26,42982.69386052921,430.0,1212.5517992796767,14,9.306478192021027,Standard,West,Investment,2021-07-02 01:09:11.351351352,company.com,True,False,Not happy with the pricing structure.,0
377,58,29081.746622858034,775.0,4545.281942101427,11,19.895060700581794,Standard,Central,Insurance,2021-07-03 12:13:41.621621616,yahoo.com,True,True,Would recommend to others.,0
378,52,20000.0,576.0,4516.912200986484,14,9.065931944004706,Standard,Central,Investment,2021-07-04 23:18:11.891891888,yahoo.com,True,True,Customer service was helpful and friendly.,0
379,36,65359.6653938914,455.0,2327.6712934937636,10,8.832869661360238,Basic,North,Loans,2021-07-06 10:22:42.162162160,outlook.com,False,True,Overall positive experience.,0
380,65,82024.76454284081,517.0,2025.0875800027802,8,13.033418508844248,Basic,West,Loans,2021-07-07 21:27:12.432432432,company.com,True,True,Account management is confusing.,0
381,33,34060.971284508996,489.0,10812.564175623289,14,4.490015674332584,Standard,North,Loans,2021-07-09 08:31:42.702702704,yahoo.com,True,True,Love the new mobile app features!,0
382,20,,716.0,2416.73520677835,7,8.850313814867066,Premium,East,Cards,2021-07-10 19:36:12.972972968,company.com,True,False,"Average experience, could be better.",0
383,37,43844.287666403754,845.0,3401.1645706958197,8,10.365928494506306,Standard,South,Investment,2021-07-12 06:40:43.243243240,yahoo.com,False,False,"Poor customer support, disappointed.",0
384,41,36822.03156047594,340.0,1665.5229046968184,12,14.220098026702438,Standard,East,Insurance,2021-07-13 17:45:13.513513512,gmail.com,True,True,"Average experience, could be better.",0
385,71,63274.744277760416,606.0,7726.907772525317,5,12.113124187171316,Standard,East,Loans,2021-07-15 04:49:43.783783784,gmail.com,True,True,Billing issues need to be resolved.,0
386,73,70202.82920857237,637.0,2532.9078533930747,12,18.60928407126458,Standard,Central,Cards,2021-07-16 15:54:14.054054056,outlook.com,True,True,Customer service was helpful and friendly.,0
387,50,32627.856214687916,613.0,10089.903476561803,11,5.344555007736449,Standard,East,Insurance,2021-07-18 02:58:44.324324320,outlook.com,True,True,Overall positive experience.,0
388,41,50895.33734189807,374.0,1460.8417374889773,9,9.775633489389602,Standard,West,Insurance,2021-07-19 14:03:14.594594592,company.com,True,False,Account management is confusing.,0
389,69,75690.66067867789,578.0,21974.381127477984,14,0.3806037465294103,Standard,East,Insurance,2021-07-21 01:07:44.864864864,outlook.com,True,True,Excellent products and fast delivery!,0
390,28,63780.724064299444,475.0,1722.9960423517473,12,5.458453295473618,Standard,West,Loans,2021-07-22 12:12:15.135135136,company.com,False,True,Overall positive experience.,0
391,66,66753.94876800977,572.0,7364.5479390581895,10,4.343574778419962,Basic,North,Insurance,2021-07-23 23:16:45.405405400,gmail.com,False,False,"Average experience, could be better.",0
392,25,,588.0,2788.674729762446,13,15.278833970797454,Basic,Central,Investment,2021-07-25 10:21:15.675675672,gmail.com,True,False,"Poor customer support, disappointed.",0
393,53,77096.903447465,,1154.728325787157,11,8.847835842771332,Basic,West,Cards,2021-07-26 21:25:45.945945944,yahoo.com,True,False,Excellent products and fast delivery!,0
394,55,70572.85260606132,365.0,8040.163600019463,9,10.769327843295486,Basic,East,Insurance,2021-07-28 08:30:16.216216216,company.com,True,False,Billing issues need to be resolved.,0
395,57,250607.09631838795,782.0,2029.3768790000524,8,6.20347175295224,Standard,Central,Insurance,2021-07-29 19:34:46.486486488,gmail.com,True,True,Excellent products and fast delivery!,0
396,37,,547.0,10019.568650366986,14,11.986203829397821,Standard,Central,Investment,2021-07-31 06:39:16.756756752,gmail.com,True,True,Account management is confusing.,0
397,79,52069.555306263705,455.0,12340.671570534198,17,12.622049338810328,Basic,West,Insurance,2021-08-01 17:43:47.027027024,company.com,True,False,Not happy with the pricing structure.,0
398,52,39311.86627953263,346.0,9824.276643792407,17,5.330780421730107,Standard,West,Loans,2021-08-03 04:48:17.297297296,yahoo.com,True,False,Love the new mobile app features!,0
399,65,20000.0,753.0,178.17689774562064,10,6.377711638024126,Standard,South,Loans,2021-08-04 15:52:47.567567568,yahoo.com,True,True,"Poor customer support, disappointed.",1
400,79,44410.018683999195,500.0,7741.087223318716,9,7.012008789345359,Standard,South,Loans,2021-08-06 02:57:17.837837832,yahoo.com,True,True,Account management is confusing.,0
401,42,57150.524876744406,423.0,2649.528026410422,7,8.52478744097096,Standard,Central,Insurance,2021-08-07 14:01:48.108108104,yahoo.com,True,False,Would recommend to others.,0
402,52,38254.61164467642,300.0,10346.383701104973,10,2.869990828874319,Standard,South,Cards,2021-08-09 01:06:18.378378376,gmail.com,True,True,"Average experience, could be better.",0
403,42,46144.40425522784,490.0,5079.923644813085,8,3.2953848645068313,Standard,East,Cards,2021-08-10 12:10:48.648648648,company.com,True,True,Customer service was helpful and friendly.,0
404,46,46919.265680665354,815.0,8968.100019066876,15,7.059878094096231,Basic,North,Insurance,2021-08-11 23:15:18.918918920,company.com,True,True,Account management is confusing.,0
405,35,77137.13548437777,741.0,3460.0568278786955,8,17.60347579617495,Standard,Central,Cards,2021-08-13 10:19:49.189189184,gmail.com,False,True,Website is hard to navigate.,0
406,63,42811.254519501956,442.0,3828.8636174943786,5,13.663466041361303,Basic,North,Cards,2021-08-14 21:24:19.459459456,gmail.com,False,True,Excellent products and fast delivery!,0
407,35,77132.66764366909,490.0,779.6892334080974,10,3.5424024903821176,Standard,South,Insurance,2021-08-16 08:28:49.729729728,gmail.com,True,True,"Great service, very satisfied!",0
408,19,20000.0,832.0,7662.091742120757,6,12.24706993161535,Basic,West,Loans,2021-08-17 19:33:20.000000000,outlook.com,True,False,Website is hard to navigate.,1
409,71,76957.11562658072,526.0,2718.3766757102485,10,4.257396906434726,Standard,Central,Insurance,2021-08-19 06:37:50.270270272,company.com,True,True,Account management is confusing.,0
410,52,75948.12229725248,612.0,3466.537149711785,10,3.783234628461853,Standard,South,Loans,2021-08-20 17:42:20.540540536,company.com,True,True,Billing issues need to be resolved.,0
411,33,68045.09346778384,601.0,7687.859191648938,11,13.035294009596676,Premium,East,Loans,2021-08-22 04:46:50.810810808,company.com,True,True,"Great service, very satisfied!",0
412,78,20000.0,759.0,4567.041950069808,13,4.076946480466296,Premium,Central,Cards,2021-08-23 15:51:21.081081080,yahoo.com,True,False,"Great service, very satisfied!",1
413,58,70377.73990444961,,1122.5895230426213,11,3.4999061428192113,Standard,Central,Cards,2021-08-25 02:55:51.351351352,gmail.com,True,True,"Great service, very satisfied!",0
414,53,48997.61648649499,692.0,4460.828708472742,7,8.569088612534737,Standard,West,Loans,2021-08-26 14:00:21.621621616,gmail.com,True,True,Overall positive experience.,0
415,50,20000.0,506.0,2618.1433199692865,9,4.776995692827031,Standard,Central,Loans,2021-08-28 01:04:51.891891888,gmail.com,False,False,Website is hard to navigate.,0
416,21,75963.55415669392,509.0,3169.9173460049656,5,1.4527910710026106,Premium,West,Cards,2021-08-29 12:09:22.162162160,outlook.com,True,True,Would recommend to others.,0
417,50,78883.46157097936,414.0,143.59883482427338,13,5.870146252587221,Basic,South,Investment,2021-08-30 23:13:52.432432432,company.com,True,True,Billing issues need to be resolved.,0
418,31,20000.0,550.0,1178.7974274881421,7,3.2390633282121666,Basic,East,Loans,2021-09-01 10:18:22.702702704,gmail.com,True,True,"Average experience, could be better.",0
419,38,53508.42150600226,518.0,1649.734435161794,10,8.463217778817423,Premium,East,Loans,2021-09-02 21:22:52.972972968,outlook.com,True,False,Love the new mobile app features!,0
420,65,77771.82242888365,706.0,6240.668637452443,10,29.06034777506608,Standard,Central,Loans,2021-09-04 08:27:23.243243240,gmail.com,True,False,Billing issues need to be resolved.,0
421,37,,742.0,57.795110672553974,10,26.99068087082037,Basic,Central,Cards,2021-09-05 19:31:53.513513512,yahoo.com,True,False,"Average experience, could be better.",0
422,73,66721.22102319048,653.0,2627.8122401305327,13,19.237286783105304,Standard,South,Insurance,2021-09-07 06:36:23.783783784,company.com,True,True,Account management is confusing.,0
423,25,20000.0,849.0,12886.877797227904,11,8.187733575981683,Standard,West,Loans,2021-09-08 17:40:54.054054056,outlook.com,False,False,Account management is confusing.,0
424,24,64590.85533271628,441.0,593.245521016329,10,7.881490580458511,Standard,East,Loans,2021-09-10 04:45:24.324324320,gmail.com,True,True,"Average experience, could be better.",0
425,20,45637.92203252114,800.0,31690.34533433919,13,10.808629547626074,Standard,West,Loans,2021-09-11 15:49:54.594594592,company.com,False,False,"Great service, very satisfied!",0
426,34,69917.15057436988,846.0,7721.116436817037,11,2.6045570494112873,Standard,South,Insurance,2021-09-13 02:54:24.864864864,outlook.com,True,False,"Poor customer support, disappointed.",0
427,50,55123.229168676495,841.0,14282.574790359316,16,6.749565087132559,Standard,East,Insurance,2021-09-14 13:58:55.135135136,company.com,True,True,Website is hard to navigate.,0
428,65,49602.3677942227,806.0,6867.416660213044,13,9.844101507317479,Standard,East,Loans,2021-09-16 01:03:25.405405400,company.com,True,False,"Average experience, could be better.",0
429,29,62818.07698818472,580.0,6374.937674902319,10,15.896999891837087,Premium,North,Loans,2021-09-17 12:07:55.675675672,yahoo.com,True,True,Website is hard to navigate.,0
430,76,,723.0,8757.545187731575,11,1.998616729026463,Basic,South,Investment,2021-09-18 23:12:25.945945944,company.com,False,True,Not happy with the pricing structure.,0
431,68,49514.45440216116,569.0,2954.769364871102,16,39.94099215348848,Standard,South,Insurance,2021-09-20 10:16:56.216216216,outlook.com,True,False,Overall positive experience.,0
432,39,38895.520017424766,453.0,8195.48031296163,10,9.257524583274877,Standard,North,Investment,2021-09-21 21:21:26.486486488,company.com,True,True,Love the new mobile app features!,0
433,72,20000.0,382.0,39.98145013982877,12,5.330116840401262,Standard,West,Loans,2021-09-23 08:25:56.756756752,outlook.com,True,True,Not happy with the pricing structure.,1
434,39,61357.06947542543,725.0,12922.158151865475,10,7.055274570297146,Standard,North,Loans,2021-09-24 19:30:27.027027024,company.com,True,True,"Average experience, could be better.",0
435,63,33879.3936065886,574.0,2928.7023845214285,9,10.034126283725728,Standard,South,Loans,2021-09-26 06:34:57.297297296,gmail.com,True,False,Billing issues need to be resolved.,1
436,47,45984.16267918532,583.0,4030.237892071945,9,0.6588181338567273,Standard,West,Loans,2021-09-27 17:39:27.567567568,yahoo.com,True,True,Website is hard to navigate.,0
437,55,55739.479169078666,472.0,1471.0650897208372,9,5.929654783904361,Premium,East,Cards,2021-09-29 04:43:57.837837832,gmail.com,False,True,Not happy with the pricing structure.,0
438,55,20000.0,626.0,6784.276526168787,12,14.18655896586122,Standard,North,Cards,2021-09-30 15:48:28.108108104,yahoo.com,True,False,Website is hard to navigate.,1
439,62,20000.0,362.0,398.6577321870082,5,3.358865294545673,Standard,West,Cards,2021-10-02 02:52:58.378378376,outlook.com,True,True,Would recommend to others.,1
440,68,44005.22846781594,372.0,10303.523000196741,10,30.500445238581115,Premium,West,Investment,2021-10-03 13:57:28.648648648,yahoo.com,True,True,Overall positive experience.,0
441,71,59091.26964599312,674.0,8804.701356822869,10,9.537222528167085,Basic,West,Insurance,2021-10-05 01:01:58.918918920,company.com,True,False,Billing issues need to be resolved.,0
442,25,64880.76541298322,807.0,1217.1147022766784,14,2.8850703635787367,Standard,North,Loans,2021-10-06 12:06:29.189189184,company.com,True,True,Not happy with the pricing structure.,0
443,44,20000.0,697.0,8285.90857614106,8,3.4891833292675067,Standard,East,Insurance,2021-10-07 23:10:59.459459456,gmail.com,False,False,Website is hard to navigate.,1
444,44,62732.629688256304,419.0,7717.2615627295045,11,13.69601184933928,Standard,West,Cards,2021-10-09 10:15:29.729729728,yahoo.com,True,True,Would recommend to others.,0
445,51,45098.60763367327,736.0,5001.305474740178,12,11.042906937799696,Standard,North,Loans,2021-10-10 21:20:00.000000000,outlook.com,True,False,Billing issues need to be resolved.,0
446,38,32336.855098070457,764.0,2338.1935545517026,9,10.824714361756085,Basic,South,Loans,2021-10-12 08:24:30.270270272,outlook.com,True,False,"Great service, very satisfied!",1
447,47,,585.0,1583.8297161711282,5,9.043683711173875,Premium,North,Investment,2021-10-13 19:29:00.540540536,company.com,False,True,Excellent products and fast delivery!,0
448,50,66037.14664080333,564.0,1318.4190102528185,12,9.410314301249356,Premium,North,Insurance,2021-10-15 06:33:30.810810808,outlook.com,False,True,"Great service, very satisfied!",0
449,45,55480.11570171143,619.0,1918.09463647927,11,11.745806423979923,Premium,North,Investment,2021-10-16 17:38:01.081081080,company.com,True,False,Love the new mobile app features!,0
450,64,51006.13045510641,675.0,11694.090427655865,15,12.98201749800045,Premium,West,Cards,2021-10-18 04:42:31.351351352,company.com,True,True,"Average experience, could be better.",0
451,50,54869.914776157995,388.0,404.1025870514855,11,9.136322696645742,Premium,North,Insurance,2021-10-19 15:47:01.621621616,company.com,True,True,"Poor customer support, disappointed.",0
452,22,68561.95553232387,502.0,8826.696176092548,3,7.743276864457542,Standard,South,Cards,2021-10-21 02:51:31.891891888,gmail.com,False,False,Excellent products and fast delivery!,0
453,77,48058.00865193354,633.0,2145.383977427733,10,3.7216469618781858,Standard,West,Investment,2021-10-22 13:56:02.162162160,gmail.com,True,False,Would recommend to others.,0
454,78,51086.37772908473,521.0,3686.5340691422402,14,8.29336565468202,Basic,South,Investment,2021-10-24 01:00:32.432432432,company.com,True,False,"Average experience, could be better.",0
455,65,72763.4148027561,340.0,7911.196691181494,10,7.847988233780306,Standard,Central,Loans,2021-10-25 12:05:02.702702704,company.com,True,True,Would recommend to others.,0
456,36,43368.26751473683,367.0,10787.082314485931,8,9.669625815071171,Standard,North,Insurance,2021-10-26 23:09:32.972972968,company.com,True,True,Not happy with the pricing structure.,0
457,21,62362.81190561363,813.0,2113.931946014338,14,5.715559507289013,Basic,West,Insurance,2021-10-28 10:14:03.243243240,outlook.com,True,False,Love the new mobile app features!,0
458,52,39925.91038653717,426.0,3098.029170667347,15,9.066287799584794,Basic,West,Loans,2021-10-29 21:18:33.513513512,company.com,False,False,Overall positive experience.,0
459,66,41682.65317176431,554.0,2676.5826704749225,8,8.94821934148689,Standard,North,Insurance,2021-10-31 08:23:03.783783784,company.com,True,False,Love the new mobile app features!,0
460,34,47919.004864007264,315.0,66.69805910723689,8,9.012463058685235,Standard,East,Cards,2021-11-01 19:27:34.054054048,yahoo.com,True,False,Would recommend to others.,0
461,61,60305.45705973531,776.0,1754.4790116706663,11,3.4598971302066763,Basic,East,Cards,2021-11-03 06:32:04.324324320,yahoo.com,True,False,Website is hard to navigate.,0
462,45,73883.63925102138,361.0,3073.4292320632157,10,2.581756567922549,Standard,South,Investment,2021-11-04 17:36:34.594594592,yahoo.com,False,True,Love the new mobile app features!,0
463,47,51930.9052707755,731.0,2647.44018225366,12,24.76782523565899,Standard,North,Cards,2021-11-06 04:41:04.864864864,yahoo.com,False,False,Not happy with the pricing structure.,0
464,46,20003.261773529113,567.0,6399.398102045345,9,13.754390048980449,Basic,North,Insurance,2021-11-07 15:45:35.135135136,company.com,True,True,Overall positive experience.,0
465,63,62628.92587067875,334.0,2429.068702781029,10,6.995901528563907,Standard,Central,Loans,2021-11-09 02:50:05.405405400,yahoo.com,False,True,Overall positive experience.,0
466,70,99076.84348291418,793.0,3360.6132550667767,10,8.461156828297106,Premium,East,Investment,2021-11-10 13:54:35.675675672,outlook.com,True,True,Would recommend to others.,0
467,23,52173.37662134701,768.0,2807.1623667058116,7,6.047521917657436,Standard,East,Loans,2021-11-12 00:59:05.945945944,outlook.com,True,False,Account management is confusing.,0
468,52,20000.0,624.0,6747.424087396281,11,9.77289667301355,Standard,North,Investment,2021-11-13 12:03:36.216216216,yahoo.com,True,False,Would recommend to others.,1
469,77,53393.05778941703,603.0,9937.86453098682,5,9.517961403410762,Basic,South,Investment,2021-11-14 23:08:06.486486488,gmail.com,False,True,Customer service was helpful and friendly.,0
470,58,49939.74793632321,575.0,3795.2500023968832,9,9.775383295426387,Premium,North,Loans,2021-11-16 10:12:36.756756752,outlook.com,False,True,Love the new mobile app features!,0
471,54,48257.82313275221,500.0,7789.737799454708,13,3.7923751359310165,Basic,South,Cards,2021-11-17 21:17:07.027027024,outlook.com,True,True,"Great service, very satisfied!",0
472,41,68908.19799954265,744.0,1760.4749684168014,18,12.196226167555222,Standard,East,Cards,2021-11-19 08:21:37.297297296,yahoo.com,True,False,Customer service was helpful and friendly.,0
473,46,77565.49572671448,623.0,3897.5532209876887,11,8.911822917955888,Standard,Central,Cards,2021-11-20 19:26:07.567567568,yahoo.com,True,False,Customer service was helpful and friendly.,0
474,66,63671.71490402166,334.0,2117.35589646599,12,9.489866653930491,Premium,West,Cards,2021-11-22 06:30:37.837837832,company.com,False,True,Would recommend to others.,0
475,63,47338.83830657863,781.0,2673.8921230155947,9,0.31819762743192737,Basic,East,Loans,2021-11-23 17:35:08.108108104,outlook.com,True,False,Not happy with the pricing structure.,0
476,70,72513.57568739259,779.0,6591.568818884353,8,4.835972549078267,Basic,South,Insurance,2021-11-25 04:39:38.378378376,yahoo.com,True,True,Excellent products and fast delivery!,0
477,48,20123.407175715187,364.0,10671.07209115688,6,13.571777717887086,Standard,North,Investment,2021-11-26 15:44:08.648648648,yahoo.com,True,True,"Great service, very satisfied!",0
478,52,35678.87758532011,307.0,647.6706251292533,10,9.401130341786626,Standard,East,Loans,2021-11-28 02:48:38.918918920,company.com,True,True,Would recommend to others.,0
479,77,37907.444427965405,600.0,5034.350375468628,14,16.509949437679214,Standard,Central,Cards,2021-11-29 13:53:09.189189184,outlook.com,True,False,Overall positive experience.,0
480,50,49380.98704136131,642.0,4363.089714596195,10,12.538180358066542,Basic,South,Cards,2021-12-01 00:57:39.459459456,yahoo.com,True,True,Would recommend to others.,0
481,69,60134.69324973675,730.0,630.169498426791,6,8.284832281359423,Premium,North,Loans,2021-12-02 12:02:09.729729728,company.com,True,False,Love the new mobile app features!,0
482,78,45985.74103325432,723.0,1190.6154984419534,8,12.872986495730899,Standard,West,Investment,2021-12-03 23:06:40.000000000,yahoo.com,False,True,Customer service was helpful and friendly.,0
483,38,31879.284109954504,631.0,1862.58814388591,10,0.9577994922533938,Standard,South,Loans,2021-12-05 10:11:10.270270272,gmail.com,True,True,"Average experience, could be better.",0
484,49,69497.0056939226,737.0,913.1944606024275,7,18.560565277194552,Standard,North,Loans,2021-12-06 21:15:40.540540536,gmail.com,False,True,Account management is confusing.,0
485,40,45290.86555590612,473.0,1396.780697293938,5,3.620300472096805,Standard,West,Insurance,2021-12-08 08:20:10.810810808,yahoo.com,True,True,"Average experience, could be better.",0
486,50,52042.57841742067,826.0,1557.1477846373557,12,3.5543045577072236,Standard,North,Loans,2021-12-09 19:24:41.081081080,outlook.com,True,True,Account management is confusing.,0
487,20,61021.35490951816,325.0,2044.910174049123,13,16.060363780170768,Basic,West,Insurance,2021-12-11 06:29:11.351351352,gmail.com,True,False,Customer service was helpful and friendly.,0
488,35,50777.55215845894,705.0,6919.295699420796,13,4.399129293502621,Standard,West,Investment,2021-12-12 17:33:41.621621616,company.com,True,True,Account management is confusing.,0
489,42,50865.433894885806,531.0,4242.134866233404,6,2.013857224432542,Standard,West,Loans,2021-12-14 04:38:11.891891888,yahoo.com,True,False,Website is hard to navigate.,0
490,59,70609.4684087166,832.0,21432.372221292062,10,5.338855547939152,Standard,North,Loans,2021-12-15 15:42:42.162162160,company.com,True,True,Love the new mobile app features!,0
491,48,53027.38949140753,849.0,2678.4597792374116,8,0.0758166525073064,Standard,West,Cards,2021-12-17 02:47:12.432432432,gmail.com,True,True,Not happy with the pricing structure.,0
492,71,67255.93971580979,,7009.377065362171,12,11.063189017367945,Basic,South,Loans,2021-12-18 13:51:42.702702704,outlook.com,True,True,Overall positive experience.,0
